total_sleep_time,total_active_time,total_flow_volume,flow_rate,avg_packet_size,num_servers,num_protocols,uniq_dns,dns_interval,ntp_interval,device_co 
511,456,1222,2.6798245614035086,24.93877551020408,14,1,0,0,0,22
464,791,1270,1.6055625790139065,23.962264150943398,14,1,0,0,0,22
375,644,1100,1.7080745341614907,25.58139534883721,14,1,0,0,0,22
333,606,1355,2.235973597359736,30.795454545454547,14,2,0,0,0,22
491,628,1450,2.3089171974522293,25.43859649122807,14,2,0,0,0,22
360,630,1288,2.0444444444444443,25.254901960784313,14,1,0,0,0,22
458,266,1180,4.43609022556391,24.081632653061224,14,2,0,0,0,22
510,592,1262,2.1317567567567566,24.745098039215687,14,1,0,0,0,22
451,803,1272,1.5840597758405977,23.555555555555557,14,1,0,0,0,22
362,934,1214,1.2997858672376874,24.775510204081634,14,1,0,0,0,22
341,845,1338,1.5834319526627219,26.235294117647058,14,2,0,0,0,22
446,267,1483,5.5543071161048685,29.07843137254902,14,1,0,0,0,22
300,541,1262,2.3327171903881703,23.81132075471698,14,1,0,0,0,22
365,354,1262,3.5649717514124295,24.745098039215687,14,2,0,0,0,22
526,679,1246,1.8350515463917525,25.428571428571427,14,1,0,0,0,22
396,355,1256,3.5380281690140847,25.632653061224488,14,2,0,0,0,22
411,839,1106,1.3182359952324196,23.53191489361702,14,1,0,0,0,22
389,1147,1670,1.4559721011333915,28.79310344827586,14,3,0,0,0,22
435,929,1270,1.3670613562970937,25.4,14,1,0,0,0,22
374,507,1264,2.4930966469428006,24.784313725490197,10,2,0,0,0,22
382,791,1467,1.854614412136536,28.764705882352942,10,2,0,0,0,22
457,521,1142,2.1919385796545106,24.82608695652174,10,1,0,0,0,22
562,678,1490,2.1976401179941,26.140350877192983,10,1,0,0,0,22
394,448,1863,4.158482142857143,36.529411764705884,11,3,0,0,0,22
345,1192,1106,0.9278523489932886,24.57777777777778,11,2,0,0,0,22
470,354,1500,4.237288135593221,26.31578947368421,11,1,0,0,0,22
385,445,1248,2.804494382022472,25.46938775510204,11,2,0,0,0,22
441,264,1180,4.46969696969697,22.264150943396228,11,2,0,0,0,22
470,269,1206,4.483271375464684,25.125,11,1,0,0,0,22
345,1388,1639,1.180835734870317,30.92452830188679,11,1,0,0,0,22
437,475,1256,2.6442105263157893,25.632653061224488,11,2,0,0,0,22
359,792,1190,1.5025252525252526,24.791666666666668,11,1,0,0,0,22
360,792,1114,1.4065656565656566,24.755555555555556,11,1,0,0,0,22
342,605,1134,1.8743801652892562,26.372093023255815,11,2,0,0,0,22
368,754,1450,1.9230769230769231,26.363636363636363,11,1,0,0,0,22
351,386,1222,3.1658031088082903,25.458333333333332,11,2,0,0,0,22
472,669,1270,1.898355754857997,24.901960784313726,11,1,0,0,0,22
418,953,1172,1.229800629590766,26.044444444444444,11,1,0,0,0,22
348,689,1420,2.0609579100145137,26.79245283018868,11,2,0,0,0,22
369,451,1329,2.9467849223946785,29.533333333333335,11,2,0,0,0,22
621,178,1392,7.820224719101123,24.857142857142858,11,1,0,0,0,22
415,600,1410,2.35,26.60377358490566,11,1,0,0,0,22
546,383,1398,3.650130548302872,24.103448275862068,11,2,0,0,0,22
373,1283,1280,0.9976617303195635,25.6,11,1,0,0,0,22
506,266,1270,4.774436090225564,23.962264150943398,11,2,0,0,0,22
446,820,1304,1.5902439024390245,24.14814814814815,11,2,0,0,0,22
340,542,1066,1.966789667896679,24.790697674418606,11,1,0,0,0,22
436,599,1426,2.380634390651085,25.464285714285715,11,2,0,0,0,22
431,687,1401,2.039301310043668,29.80851063829787,11,1,0,0,0,22
246,1388,1378,0.9927953890489913,27.019607843137255,11,1,0,0,0,22
384,308,946,3.0714285714285716,24.256410256410255,11,1,0,0,0,22
589,387,1756,4.537467700258398,27.4375,13,4,0,0,0,22
446,352,1312,3.727272727272727,25.23076923076923,13,1,0,0,0,22
399,442,1378,3.1176470588235294,24.607142857142858,13,2,0,0,0,22
465,267,1214,4.546816479400749,25.291666666666668,13,1,0,0,0,22
421,512,1919,3.748046875,35.53703703703704,13,2,0,0,0,22
517,300,1124,3.7466666666666666,22.93877551020408,13,1,0,0,0,22
502,579,1262,2.1796200345423142,24.745098039215687,13,1,0,0,0,22
396,825,1549,1.8775757575757577,29.22641509433962,13,2,0,0,0,22
391,352,1320,3.75,24.90566037735849,13,1,0,0,0,22
267,778,1156,1.4858611825192802,25.130434782608695,13,1,0,0,0,22
580,359,1288,3.5877437325905293,24.30188679245283,13,2,0,0,0,22
474,474,1198,2.5274261603375527,24.448979591836736,13,2,0,0,0,22
341,887,1256,1.416009019165727,25.632653061224488,13,2,0,0,0,22
432,358,1525,4.259776536312849,29.901960784313726,13,1,0,0,0,22
345,692,1074,1.5520231213872833,23.347826086956523,13,1,0,0,0,22
483,269,1378,5.122676579925651,25.51851851851852,13,2,0,0,0,22
231,595,1378,2.315966386554622,24.17543859649123,13,2,0,0,0,22
354,556,970,1.7446043165467626,24.25,13,2,0,0,0,22
475,640,1490,2.328125,25.25423728813559,13,2,0,0,0,22
326,933,1156,1.2390139335476955,23.591836734693878,13,1,0,0,0,22
448,944,1721,1.8230932203389831,29.67241379310345,13,2,0,0,0,22
354,356,1110,3.1179775280898876,24.666666666666668,13,2,0,0,0,22
516,353,1408,3.988668555240793,24.275862068965516,13,2,0,0,0,22
523,545,1390,2.55045871559633,24.385964912280702,13,1,0,0,0,22
528,581,1238,2.1308089500860583,25.26530612244898,13,1,0,0,0,22
329,389,1134,2.9151670951156814,25.772727272727273,13,1,0,0,0,22
564,504,1464,2.9047619047619047,24.0,13,1,0,0,0,22
355,452,1287,2.8473451327433628,29.25,13,1,0,0,0,22
540,922,1312,1.4229934924078091,26.24,13,2,0,0,0,22
418,1305,1336,1.0237547892720307,26.19607843137255,13,1,0,0,0,22
372,507,1214,2.3944773175542404,25.291666666666668,13,1,0,0,0,22
356,720,1248,1.7333333333333334,26.5531914893617,13,2,0,0,0,22
426,804,1082,1.345771144278607,24.044444444444444,13,2,0,0,0,22
600,269,1378,5.122676579925651,25.51851851851852,13,2,0,0,0,22
392,566,1652,2.918727915194346,32.3921568627451,13,4,0,0,0,22
502,1007,2049,2.034756703078451,35.94736842105263,13,3,0,0,0,22
560,463,1132,2.4449244060475164,23.102040816326532,13,1,0,0,0,22
336,1054,1148,1.0891840607210626,24.956521739130434,13,1,0,0,0,22
307,565,1527,2.702654867256637,30.54,13,2,0,0,0,22
508,715,1296,1.8125874125874126,24.923076923076923,13,2,0,0,0,22
281,942,892,0.9469214437367304,25.485714285714284,13,1,0,0,0,22
483,1015,1506,1.483743842364532,26.42105263157895,13,2,0,0,0,22
328,902,1020,1.130820399113082,24.878048780487806,13,2,0,0,0,22
413,905,1474,1.6287292817679557,26.321428571428573,13,2,0,0,0,22
433,1022,1148,1.1232876712328768,23.428571428571427,13,2,0,0,0,22
337,892,1222,1.3699551569506727,23.96078431372549,13,2,0,0,0,22
321,537,1296,2.4134078212290504,26.448979591836736,13,2,0,0,0,22
507,513,1172,2.284600389863548,23.918367346938776,13,2,0,0,0,22
276,572,1693,2.9597902097902096,39.372093023255815,13,3,0,0,0,22
360,581,1573,2.7074010327022373,29.12962962962963,13,1,0,0,0,22
403,873,1498,1.715922107674685,26.280701754385966,13,1,0,0,0,22
619,646,1416,2.191950464396285,24.842105263157894,13,2,0,0,0,22
454,637,12746,20.009419152276294,196.09230769230768,14,2,0,0,0,22
498,1122,1236,1.1016042780748663,24.235294117647058,14,1,0,0,0,22
486,388,1224,3.154639175257732,26.04255319148936,14,1,0,0,0,22
455,1023,1036,1.0127077223851417,25.26829268292683,14,2,0,0,0,22
495,457,606,1.3260393873085339,25.25,14,1,0,0,0,22
306,482,1054,2.1867219917012446,26.35,14,1,0,0,0,22
397,1290,4080,3.1627906976744184,76.98113207547169,14,3,0,0,0,22
586,785,824,1.0496815286624204,25.75,14,2,0,0,0,22
434,385,1012,2.6285714285714286,25.94871794871795,14,2,0,0,0,22
378,671,1288,1.9195230998509687,24.76923076923077,14,1,0,0,0,22
423,675,1246,1.845925925925926,23.96153846153846,14,1,0,0,0,22
593,949,16809,17.71232876712329,191.01136363636363,14,3,0,0,0,22
371,844,1304,1.5450236966824644,25.568627450980394,14,2,0,0,0,22
509,476,1148,2.411764705882353,23.916666666666668,14,2,0,0,0,22
488,613,1597,2.605220228384992,27.53448275862069,14,1,0,0,0,22
342,776,1164,1.5,24.25,14,1,0,0,0,22
595,593,1596,2.6913996627318717,28.0,15,3,0,0,0,22
473,1029,1262,1.2264334305150633,23.81132075471698,15,1,0,0,0,22
283,481,1092,2.27027027027027,24.818181818181817,15,2,0,0,0,22
593,589,7599,12.901528013582343,79.98947368421052,16,5,1,0,0,22
465,446,1346,3.0179372197309418,25.884615384615383,16,2,0,0,0,22
372,359,1238,3.448467966573816,24.274509803921568,16,2,0,0,0,22
371,575,1172,2.0382608695652173,23.918367346938776,16,1,0,0,0,22
417,668,1060,1.5868263473053892,24.651162790697676,16,2,0,0,0,22
301,682,1294,1.8973607038123168,23.962962962962962,16,2,0,0,0,22
461,505,1737,3.4396039603960396,29.948275862068964,16,2,0,0,0,22
323,784,1362,1.7372448979591837,26.192307692307693,16,2,0,0,0,22
594,544,1941,3.568014705882353,33.46551724137931,16,2,0,0,0,22
320,388,1102,2.8402061855670104,25.627906976744185,16,1,0,0,0,22
549,422,1334,3.161137440758294,24.254545454545454,16,2,0,0,0,22
595,460,1344,2.9217391304347826,23.57894736842105,16,1,0,0,0,22
437,700,1442,2.06,26.21818181818182,16,2,0,0,0,22
568,419,1114,2.658711217183771,24.217391304347824,16,1,0,0,0,22
277,1465,1394,0.9515358361774744,25.345454545454544,16,2,0,0,0,22
359,512,1530,2.98828125,28.867924528301888,16,2,0,0,0,22
360,936,1323,1.4134615384615385,25.941176470588236,16,2,0,0,0,22
367,942,1066,1.1316348195329087,24.227272727272727,16,2,0,0,0,22
441,551,1174,2.130671506352087,23.959183673469386,16,1,0,0,0,22
369,1007,1254,1.2452830188679245,26.125,16,1,0,0,0,22
356,1090,1532,1.4055045871559633,26.87719298245614,16,2,0,0,0,22
438,569,1951,3.428822495606327,36.129629629629626,16,2,0,0,0,22
359,919,1082,1.177366702937976,24.044444444444444,16,2,0,0,0,22
448,394,1410,3.5786802030456855,26.60377358490566,16,1,0,0,0,22
399,1058,1489,1.4073724007561437,27.574074074074073,16,2,0,0,0,22
417,805,1206,1.498136645962733,25.659574468085108,16,1,0,0,0,22
367,879,1248,1.4197952218430034,25.46938775510204,16,2,0,0,0,22
332,1142,1410,1.234676007005254,26.60377358490566,16,1,0,0,0,22
439,296,1156,3.9054054054054053,24.083333333333332,16,1,0,0,0,22
302,802,1288,1.6059850374064837,25.254901960784313,16,1,0,0,0,22
381,304,1052,3.460526315789474,25.047619047619047,16,1,0,0,0,22
353,1147,2017,1.7585004359197907,31.03076923076923,16,4,0,0,0,22
434,514,1034,2.0116731517509727,24.046511627906977,16,2,0,0,0,22
365,384,1214,3.1614583333333335,25.291666666666668,10,2,0,0,0,22
317,896,1176,1.3125,27.348837209302324,10,1,0,0,0,22
423,927,1300,1.4023732470334411,24.074074074074073,10,1,0,0,0,22
408,703,1166,1.658605974395448,23.79591836734694,10,1,0,0,0,22
481,541,1296,2.3955637707948245,24.0,10,2,0,0,0,22
575,548,1424,2.5985401459854014,26.37037037037037,10,1,0,0,0,22
417,842,1304,1.5486935866983373,26.08,10,2,0,0,0,22
327,1128,1336,1.1843971631205674,25.20754716981132,10,2,0,0,0,22
431,1296,1312,1.0123456790123457,25.23076923076923,10,2,0,0,0,22
393,364,1355,3.7225274725274726,30.11111111111111,10,1,0,0,0,22
273,480,1132,2.3583333333333334,24.608695652173914,10,2,0,0,0,22
381,623,1320,2.118780096308186,25.88235294117647,10,2,0,0,0,22
409,635,1304,2.0535433070866143,26.612244897959183,10,1,0,0,0,22
550,444,1464,3.2972972972972974,24.8135593220339,10,2,0,0,0,22
463,827,1196,1.4461910519951633,23.45098039215686,10,1,0,0,0,22
353,758,1190,1.5699208443271768,25.869565217391305,10,1,0,0,0,22
424,393,1475,3.753180661577608,28.92156862745098,10,2,0,0,0,22
446,677,1198,1.7695716395864107,24.958333333333332,10,2,0,0,0,22
397,446,1911,4.2847533632287,36.056603773584904,11,3,0,0,0,22
542,421,1214,2.883610451306413,25.829787234042552,11,1,0,0,0,22
412,471,1288,2.7346072186836516,25.254901960784313,11,1,0,0,0,22
271,700,1090,1.5571428571428572,24.22222222222222,11,1,0,0,0,22
422,397,1054,2.654911838790932,25.095238095238095,11,1,0,0,0,22
527,446,1570,3.5201793721973096,24.92063492063492,11,2,0,0,0,22
395,384,1222,3.1822916666666665,23.96078431372549,11,2,0,0,0,22
453,516,1507,2.9205426356589146,28.433962264150942,11,1,0,0,0,22
428,353,1312,3.71671388101983,24.754716981132077,11,1,0,0,0,22
463,710,1276,1.7971830985915493,24.07547169811321,11,1,0,0,0,22
467,750,1360,1.8133333333333332,25.660377358490567,11,1,0,0,0,22
367,761,1100,1.445466491458607,25.0,11,2,0,0,0,22
593,513,1410,2.7485380116959064,26.60377358490566,11,1,0,0,0,22
539,674,1766,2.620178041543027,30.982456140350877,13,4,0,0,0,22
491,838,1320,1.5751789976133652,24.444444444444443,13,1,0,0,0,22
483,393,1230,3.1297709923664123,25.625,13,1,0,0,0,22
345,892,1182,1.3251121076233183,26.266666666666666,13,1,0,0,0,22
446,639,1549,2.424100156494523,28.685185185185187,13,1,0,0,0,22
441,448,1124,2.5089285714285716,23.914893617021278,13,1,0,0,0,22
356,392,1182,3.0153061224489797,25.695652173913043,13,1,0,0,0,22
439,593,1368,2.3069139966273187,25.333333333333332,13,2,0,0,0,22
384,881,1246,1.4143019296254256,25.958333333333332,13,1,0,0,0,22
403,570,1304,2.287719298245614,25.076923076923077,13,2,0,0,0,22
356,806,970,1.2034739454094292,23.658536585365855,13,2,0,0,0,22
529,635,1833,2.8866141732283466,29.095238095238095,13,1,0,0,0,22
353,355,1426,4.016901408450704,26.40740740740741,13,2,0,0,0,22
344,637,1182,1.8555729984301412,24.122448979591837,13,2,0,0,0,22
565,538,1214,2.2565055762081783,25.829787234042552,13,1,0,0,0,22
351,356,1134,3.1853932584269664,24.127659574468087,13,2,0,0,0,22
516,355,1434,4.03943661971831,24.724137931034484,13,2,0,0,0,22
505,566,1767,3.1219081272084805,28.9672131147541,13,2,0,0,0,22
573,559,1813,3.2432915921288012,32.96363636363636,13,2,0,0,0,22
421,922,1312,1.4229934924078091,25.23076923076923,13,1,0,0,0,22
469,477,1206,2.5283018867924527,25.659574468085108,13,2,0,0,0,22
381,1152,1180,1.0243055555555556,23.6,13,2,0,0,0,22
259,1231,1360,1.1047928513403737,25.660377358490567,13,2,0,0,0,22
492,639,1206,1.8873239436619718,25.125,13,1,0,0,0,22
407,267,1328,4.97378277153558,23.714285714285715,13,1,0,0,0,22
359,634,1360,2.145110410094637,25.185185185185187,13,2,0,0,0,22
436,736,1034,1.4048913043478262,22.0,13,2,0,0,0,22
386,927,1402,1.512405609492988,25.962962962962962,13,2,0,0,0,22
366,962,1525,1.5852390852390852,30.5,13,2,0,0,0,22
350,850,1114,1.3105882352941176,24.217391304347824,13,1,0,0,0,22
590,481,1404,2.918918918918919,26.49056603773585,13,2,0,0,0,22
428,387,1238,3.198966408268734,24.76,13,1,0,0,0,22
411,1112,1272,1.143884892086331,26.5,13,2,0,0,0,22
479,184,11296,61.391304347826086,185.18032786885246,15,2,0,0,0,22
521,650,6720,10.338461538461539,117.89473684210526,16,3,0,0,0,22
446,394,1588,4.030456852791878,28.357142857142858,16,4,0,0,0,22
371,890,1182,1.3280898876404494,25.695652173913043,16,1,0,0,0,22
355,753,1086,1.4422310756972112,26.48780487804878,16,2,0,0,0,22
518,566,1759,3.107773851590106,27.92063492063492,16,1,0,0,0,22
331,635,1256,1.977952755905512,26.72340425531915,16,1,0,0,0,22
415,352,1262,3.585227272727273,23.81132075471698,16,2,0,0,0,22
306,358,1176,3.2849162011173183,26.727272727272727,16,2,0,0,0,22
393,269,1214,4.5130111524163565,23.80392156862745,16,1,0,0,0,22
323,923,1124,1.2177681473456121,25.545454545454547,16,1,0,0,0,22
550,878,1288,1.4669703872437359,24.30188679245283,16,2,0,0,0,22
366,892,1264,1.4170403587443947,25.28,16,2,0,0,0,22
355,389,1126,2.8946015424164524,23.95744680851064,16,2,0,0,0,22
369,902,1767,1.958980044345898,28.9672131147541,16,2,0,0,0,22
436,187,56788,303.67914438502675,235.63485477178423,18,8,1,0,0,22
388,648,219526,338.7746913580247,194.61524822695034,18,6,0,0,0,22
388,296,394508,1332.7972972972973,179.89420884632924,18,9,0,0,0,22
274,857,423836,494.5577596266044,160.84857685009487,19,10,0,0,0,22
451,267,72518,271.60299625468167,355.48039215686276,19,2,0,0,0,22
451,678,78529,115.8244837758112,294.11610486891385,19,6,0,0,0,22
421,299,105600,353.17725752508363,386.8131868131868,19,2,0,0,0,22
373,595,2990,5.025210084033613,72.92682926829268,19,4,0,0,0,22
602,600,21839,36.39833333333333,170.6171875,19,4,0,0,0,22
408,385,1330,3.4545454545454546,26.07843137254902,19,2,0,0,0,22
516,701,15100,21.540656205420827,110.21897810218978,19,3,0,0,0,22
497,491,1374,2.7983706720977595,21.80952380952381,19,1,0,0,0,22
545,780,1326,1.7,24.10909090909091,19,1,0,0,0,22
499,557,15305,27.477558348294433,111.71532846715328,19,4,0,0,0,22
513,548,1318,2.4051094890510947,24.40740740740741,19,2,0,0,0,22
331,510,1448,2.83921568627451,23.35483870967742,19,1,0,0,0,22
425,486,14761,30.372427983539094,110.98496240601504,19,3,0,0,0,22
311,564,1392,2.4680851063829787,25.30909090909091,19,2,0,0,0,22
333,477,2059,4.316561844863732,36.767857142857146,19,3,0,0,0,22
502,766,14707,19.199738903394255,114.0077519379845,19,2,0,0,0,22
426,549,1316,2.397085610200364,23.087719298245613,19,2,0,0,0,22
667,420,15071,35.88333333333333,108.42446043165468,20,4,0,0,0,22
313,670,1164,1.7373134328358208,23.28,20,1,0,0,0,22
422,1524,1456,0.9553805774278216,25.103448275862068,20,2,0,0,0,22
567,547,21396,39.11517367458867,126.60355029585799,21,6,1,0,0,22
510,389,47526,122.17480719794345,274.71676300578036,21,2,0,0,0,22
523,497,333316,670.6559356136821,176.54449152542372,23,16,2,0,0,22
375,447,108302,242.28635346756153,111.76676986584107,23,6,0,0,0,22
476,355,591940,1667.4366197183099,259.73672663448883,23,26,2,0,0,22
537,449,115348,256.8997772828508,167.90101892285298,23,15,1,0,0,22
447,523,270718,517.6252390057361,199.35051546391753,23,11,1,0,0,22
405,496,25143,50.69153225806452,86.10616438356165,23,6,0,0,0,22
436,490,541273,1104.6387755102041,181.45256453234998,23,24,1,0,0,22
529,497,12512,25.175050301810867,61.03414634146341,23,5,0,0,0,22
457,247,159249,644.7327935222672,254.39137380191693,23,6,0,0,0,22
483,426,14237,33.42018779342723,79.98314606741573,23,5,0,0,0,22
462,477,172451,361.5324947589099,247.41893830703012,23,10,0,0,0,22
586,364,5674,15.587912087912088,99.54385964912281,23,2,0,0,0,22
385,940,175765,186.9840425531915,216.72626387176325,23,10,0,0,0,22
474,499,20422,40.92585170340681,59.366279069767444,23,6,0,0,0,22
504,546,52060,95.34798534798534,136.64041994750656,23,14,0,0,0,22
467,428,321810,751.892523364486,292.55454545454546,30,29,3,0,0,22
476,311,25150,80.86816720257235,115.89861751152074,30,6,0,0,0,22
503,282,20009,70.95390070921985,98.08333333333333,30,9,0,0,0,22
437,452,15877,35.126106194690266,69.33187772925764,30,4,0,0,0,22
652,461,1478,3.2060737527114966,21.114285714285714,30,3,0,0,0,22
539,81,1690,20.864197530864196,7.253218884120171,30,5,0,0,0,22
442,203,24218,119.30049261083744,39.96369636963696,32,8,1,0,0,22
447,556,3340,6.0071942446043165,6.510721247563353,32,13,0,1,0,22
450,448,1384,3.0892857142857144,24.714285714285715,32,2,0,0,0,22
593,385,1334,3.464935064935065,23.821428571428573,32,1,0,0,0,22
393,357,1302,3.6470588235294117,24.566037735849058,32,2,0,0,0,22
551,268,1619,6.041044776119403,27.440677966101696,32,1,0,0,0,22
471,383,1302,3.3994778067885116,25.03846153846154,32,1,0,0,0,22
406,534,1220,2.284644194756554,23.92156862745098,32,1,0,0,0,22
501,543,1352,2.4898710865561693,24.581818181818182,32,1,0,0,0,22
609,474,1382,2.9156118143459917,23.033333333333335,32,2,0,0,0,22
432,357,1392,3.899159663865546,24.42105263157895,9,1,0,0,0,22
488,480,1390,2.8958333333333335,23.96551724137931,10,2,0,0,0,22
501,659,1628,2.47040971168437,25.046153846153846,10,2,0,0,0,22
577,356,1470,4.129213483146067,23.70967741935484,10,2,0,0,0,22
491,451,1240,2.7494456762749446,23.846153846153847,10,1,0,0,0,22
522,628,1797,2.861464968152866,28.078125,10,1,0,0,0,22
493,592,1122,1.8952702702702702,23.375,10,2,0,0,0,22
474,800,1270,1.5875,24.423076923076923,10,1,0,0,0,22
549,564,1578,2.797872340425532,24.276923076923076,10,2,0,0,0,22
410,821,1302,1.5858708891595614,23.672727272727272,10,1,0,0,0,22
611,396,1408,3.5555555555555554,23.864406779661017,10,1,0,0,0,22
569,389,1470,3.7789203084832903,23.70967741935484,10,1,0,0,0,22
396,446,1240,2.780269058295964,25.306122448979593,10,2,0,0,0,22
573,180,1396,7.7555555555555555,22.885245901639344,10,2,0,0,0,22
539,485,1499,3.090721649484536,28.28301886792453,10,1,0,0,0,22
659,846,1504,1.7777777777777777,23.873015873015873,10,1,0,0,0,22
537,802,1352,1.685785536159601,25.037037037037038,10,1,0,0,0,22
533,475,1997,4.20421052631579,36.98148148148148,13,4,0,0,0,22
558,707,1318,1.8642149929278642,24.40740740740741,13,2,0,0,0,22
477,1003,1528,1.5234297108673978,24.253968253968253,13,2,0,0,0,22
388,744,1613,2.168010752688172,29.327272727272728,13,1,0,0,0,22
523,446,1408,3.1569506726457397,24.275862068965516,13,2,0,0,0,22
525,306,1292,4.222222222222222,23.071428571428573,13,1,0,0,0,22
605,711,1652,2.3234880450070325,23.942028985507246,13,1,0,0,0,22
597,357,1536,4.302521008403361,25.18032786885246,13,1,0,0,0,22
500,358,1302,3.636871508379888,23.672727272727272,13,2,0,0,0,22
361,961,852,0.886576482830385,21.846153846153847,13,1,0,0,0,22
507,312,1677,5.375,27.95,13,1,0,0,0,22
585,640,1528,2.3875,24.253968253968253,13,2,0,0,0,22
475,385,1318,3.4233766233766234,24.40740740740741,13,1,0,0,0,22
361,446,1352,3.031390134529148,26.0,13,2,0,0,0,22
451,392,1074,2.739795918367347,21.918367346938776,13,2,0,0,0,22
528,954,1342,1.4067085953878407,23.964285714285715,13,2,0,0,0,22
588,662,1504,2.27190332326284,22.78787878787879,13,1,0,0,0,22
395,300,1108,3.6933333333333334,23.574468085106382,13,2,0,0,0,22
561,1440,1512,1.05,24.78688524590164,13,1,0,0,0,22
581,460,1408,3.0608695652173914,23.864406779661017,13,2,0,0,0,22
475,983,1629,1.657171922685656,28.086206896551722,13,2,0,0,0,22
495,683,1302,1.9062957540263543,25.03846153846154,13,1,0,0,0,22
533,665,1318,1.981954887218045,23.963636363636365,13,1,0,0,0,22
563,661,1318,1.993948562783661,24.40740740740741,13,1,0,0,0,22
593,813,1334,1.6408364083640836,23.821428571428573,13,1,0,0,0,22
482,732,1318,1.8005464480874316,24.40740740740741,13,1,0,0,0,22
563,661,1318,1.993948562783661,23.535714285714285,13,1,0,0,0,22
529,553,1318,2.383363471971067,24.40740740740741,13,1,0,0,0,22
436,911,1302,1.429198682766191,24.11111111111111,13,1,0,0,0,22
517,267,1318,4.936329588014981,23.963636363636365,13,2,0,0,0,22
566,446,1408,3.1569506726457397,24.275862068965516,13,2,0,0,0,22
549,215,2160,10.046511627906977,37.241379310344826,13,2,0,0,0,22
620,823,1528,1.856622114216282,23.875,13,2,0,0,0,22
363,420,1180,2.8095238095238093,24.081632653061224,13,1,0,0,0,22
567,299,1772,5.926421404682274,26.44776119402985,13,4,0,0,0,22
427,418,1132,2.708133971291866,23.583333333333332,13,1,0,0,0,22
522,404,69240,171.3861386138614,370.26737967914437,13,1,0,0,0,22
560,384,1619,4.216145833333333,26.112903225806452,13,2,0,0,0,22
517,267,1318,4.936329588014981,24.40740740740741,13,1,0,0,0,22
504,267,1653,6.191011235955056,27.098360655737704,13,2,0,0,0,22
519,668,1318,1.973053892215569,23.963636363636365,13,1,0,0,0,22
458,335,1156,3.4507462686567165,23.591836734693878,13,2,0,0,0,22
495,935,1294,1.383957219251337,24.41509433962264,13,1,0,0,0,22
558,848,1318,1.554245283018868,24.40740740740741,13,1,0,0,0,22
595,1042,1504,1.4433781190019195,24.258064516129032,13,2,0,0,0,22
440,592,1442,2.435810810810811,24.033333333333335,13,2,0,0,0,22
505,268,1318,4.917910447761194,24.40740740740741,13,1,0,0,0,22
477,480,1414,2.9458333333333333,23.966101694915253,13,2,0,0,0,22
572,478,1480,3.096234309623431,24.262295081967213,13,2,0,0,0,22
502,359,1695,4.721448467966574,28.728813559322035,13,1,0,0,0,22
572,356,1618,4.544943820224719,24.515151515151516,13,2,0,0,0,22
451,705,1194,1.6936170212765957,23.41176470588235,13,1,0,0,0,22
457,390,1246,3.194871794871795,23.96153846153846,13,2,0,0,0,22
546,1188,1342,1.1296296296296295,23.964285714285715,13,1,0,0,0,22
718,501,1480,2.9540918163672654,23.870967741935484,13,1,0,0,0,22
601,836,1602,1.9162679425837321,24.646153846153847,13,1,0,0,0,22
366,750,1613,2.1506666666666665,28.803571428571427,13,2,0,0,0,22
479,675,1318,1.9525925925925927,23.963636363636365,13,2,0,0,0,22
568,832,1318,1.5841346153846154,23.963636363636365,13,2,0,0,0,22
469,382,1392,3.643979057591623,23.2,13,2,0,0,0,22
594,698,1334,1.9111747851002865,22.610169491525422,13,2,0,0,0,22
432,266,1851,6.958646616541353,32.473684210526315,13,3,0,0,0,22
461,821,1376,1.6760048721071863,25.48148148148148,13,1,0,0,0,22
481,556,1142,2.053956834532374,25.954545454545453,13,1,0,0,0,22
564,842,1318,1.5653206650831355,23.963636363636365,13,2,0,0,0,22
493,571,1146,2.0070052539404553,23.387755102040817,13,2,0,0,0,22
477,771,1318,1.7094682230869,24.40740740740741,13,1,0,0,0,22
526,425,1531,3.6023529411764708,27.339285714285715,13,2,0,0,0,22
572,970,1880,1.9381443298969072,26.857142857142858,14,4,0,0,0,22
497,636,1432,2.251572327044025,23.475409836065573,14,1,0,0,0,22
468,889,1388,1.5613048368953881,22.75409836065574,14,2,0,0,0,22
612,1054,1432,1.3586337760910816,23.866666666666667,14,1,0,0,0,22
506,353,1318,3.73371104815864,23.12280701754386,14,2,0,0,0,22
424,356,1352,3.797752808988764,26.0,14,1,0,0,0,22
500,356,1318,3.702247191011236,23.963636363636365,14,2,0,0,0,22
579,269,1545,5.743494423791821,27.105263157894736,14,1,0,0,0,22
470,631,1392,2.2060221870047543,23.593220338983052,14,2,0,0,0,22
492,272,11134,40.93382352941177,159.05714285714285,18,2,0,0,0,22
482,355,1318,3.712676056338028,24.40740740740741,18,2,0,0,0,22
461,306,1172,3.8300653594771243,22.980392156862745,18,2,0,0,0,22
616,420,1504,3.580952380952381,22.78787878787879,18,1,0,0,0,22
329,800,1206,1.5075,24.612244897959183,18,1,0,0,0,22
592,753,1504,1.99734395750332,24.258064516129032,18,2,0,0,0,22
443,360,6528,18.133333333333333,108.8,18,2,0,0,0,22
514,512,1318,2.57421875,23.535714285714285,18,1,0,0,0,22
543,271,1334,4.922509225092251,22.610169491525422,18,2,0,0,0,22
447,510,1302,2.552941176470588,24.566037735849058,18,1,0,0,0,22
495,361,1326,3.673130193905817,23.678571428571427,18,2,0,0,0,22
460,601,1392,2.3161397670549086,23.2,18,2,0,0,0,22
